Team,Result,PlayType,TeamOneScore,TeamTwoScore,Possession,Total Possessions
ECU,Jeffrey Luedtke 3-point attempt...Missed!Rebounded by Patrick Carter.,Score,16,22,43,141
ECU,Benjamin Fritts steals the ball for MIAF!,Turnover,16,22,44,141
ECU,Mark Wenzel steals the ball for ECU!,Turnover,16,22,45,141
MIAF,James Green Inside shot...Score!       Assisted by: Albert Tierney,Score,18,22,46,141
MIAF,Benjamin Fritts 2-point jumper...Missed!       Rebounded by Nathan Francis.,Score,18,22,47,141
ECU,Kevin Payton 2-point jumper...Missed!       Rebounded by Albert Tierney.,Score,18,22,48,141
MIAF,Charles Miller 2-point jumper...Missed!       Rebounded by Benjamin Fritts.,Missed,18,22,49,141
ECU,Craig Fisher 3-point attempt...Missed!Rebounded by James Green.,Score,18,22,50,141
ECU,Charles Miller lost the ball out of bounds.,Out of Bounds,18,22,51,141
ECU,Wade Zheng 3-point attempt...Missed!Rebounded by Ryan Dudley.,Score,18,22,52,141
ECU,Mark Wenzel lost the ball out of bounds.,Out of Bounds,18,22,53,141
MIAF,MIAF: Offensive foul on Wade Zheng.,Turnover,18,22,54,141
MIAF,John Haug Inside shot...Score!       Assisted by: Albert Tierney,Score,20,22,55,141
ECU,Nathan Francis 3-point attempt...Score!,Score,20,25,56,141
ECU,"Patrick Carter Inside shot...Score! Fouled, and one!",Score,22,25,57,141
MIAF,Free throw coming up... good!,FreeThrow,23,25,57,141
MIAF,Douglas Hughes 3-point attempt...Missed!       Rebounded by Douglas Hughes.,Score,23,25,58,141
MIAF,Jeffrey Luedtke 3-point attempt...Missed!       Rebounded by Jeffrey Luedtke.,Score,23,25,59,141
ECU,Douglas Hughes 3-point attempt...Missed!Rebounded by James Green.,Score,23,25,60,141
MIAF,Mark Wenzel Inside shot...Score!       Assisted by: Willie Ford,Score,25,25,61,141
ECU,Jeffrey Luedtke 2-point jumper...Score!,Score,25,27,62,141
ECU,Ryan Dudley Inside shot...BLOCKED by Nathan Francis.       Rebounded by James Green.,Turnover,25,27,63,141
ECU,ECU: Offensive foul on Charles Miller.,Foul,25,27,64,141
ECU,Jeffrey Luedtke 3-point attempt...Missed!Rebounded by Charles Miller.,Score,25,27,65,141
MIAF,Brian Bruce 3-point attempt...Score!       Assisted by: Patrick Carter,Score,28,27,66,141
ECU,Nathan Francis 3-point attempt...Score!,Score,28,30,67,141
ECU,James Green 2-point jumper...Missed!       Rebounded by Patrick Carter.,Missed,28,30,68,141
ECU,James Green lost the ball out of bounds.,Out of Bounds,28,30,69,141
ECU,Craig Fisher 3-point attempt...Missed!Rebounded by Ryan Dudley.,Score,28,30,70,141
,"=====HALFTIME!=====
Halftime Score:
MIAF: 30
ECU: 28
",HALFTIME,28,30,70,141
MIAF,Willie Ford Inside shot...Score!       Assisted by: Willie Ford,Score,30,30,71,141
ECU,Craig Fisher 3-point attempt...Missed!Rebounded by Ryan Dudley.,Score,30,30,72,141
ECU,Daniel Hach steals the ball for MIAF!,Turnover,30,30,73,141
MIAF,Douglas Hughes 3-point attempt...Missed!       Rebounded by Nathan Francis.,Score,30,30,74,141
ECU,Jeffrey Luedtke 3-point attempt...Missed!Rebounded by Ryan Dudley.,Score,30,30,75,141
ECU,Brian Bruce lost the ball out of bounds.,Out of Bounds,30,30,76,141
ECU,Ryan Dudley steals the ball for ECU!,Turnover,30,30,77,141
MIAF,James Green 3-point attempt...Missed!       Rebounded by Craig Fisher.,Miss,30,30,78,141
ECU,Jeffrey Luedtke 3-point attempt...Score!,Score,30,33,79,141
MIAF,Mark Stephens 3-point attempt...Missed!       Rebounded by Douglas Hughes.,Miss,30,33,80,141
ECU,Jeffrey Luedtke 2-point jumper...Missed!       Rebounded by James Green.,Score,30,33,81,141
ECU,ECU: Offensive foul on Brian Bruce.,Foul,30,33,82,141
ECU,Jeffrey Luedtke 3-point attempt...Score!       Assisted by: Nathan Francis,Score,30,36,83,141
MIAF,Charles Miller Inside shot...Score!,Score,32,36,84,141
ECU,Jeffrey Luedtke 3-point attempt...Score!       Assisted by: Jeffrey Luedtke,Score,32,39,85,141
MIAF,James Green 3-point attempt...Score!,Score,35,39,86,141
ECU,Daniel Hach 3-point attempt...Score!       Assisted by: Richard Beck,Score,35,42,87,141
MIAF,James Green 2-point jumper...Score!,Score,37,42,88,141
ECU,Nathan Francis 3-point attempt...Score!       Assisted by: Benjamin Fritts,Score,37,45,89,141
MIAF,Brian Bruce Inside shot...Score!,Score,39,45,90,141
MIAF,Nathan Francis 3-point attempt...Missed!       Rebounded by Wade Zheng.,Score,39,45,91,141
ECU,Craig Fisher 2-point jumper...Missed!       Rebounded by James Green.,Score,39,45,92,141
MIAF,Oliver Steadman Inside shot...Missed!       Rebounded by Douglas Hughes.,Score,39,45,93,141
ECU,Nathan Francis 2-point jumper...Missed!       Rebounded by Ryan Dudley.,Score,39,45,94,141
MIAF,Mark Stephens Inside shot...Score!,Score,41,45,95,141
MIAF,Douglas Hughes 3-point attempt...Missed!       Rebounded by Richard Beck.,Score,41,45,96,141
ECU,Craig Fisher 3-point attempt...Missed!Rebounded by Mark Wenzel.,Score,41,45,97,141
ECU,"Brian Bruce Inside shot...Missed, but fouled on the play.",Fouled,41,45,98,141
ECU,Free throw coming up... rattled out.,FreeThrow,41,45,98,141
MIAF,Free throw coming up... rattled out.       Rebounded by Daniel Hach.,FreeThrow,41,45,98,141
ECU,Willie Ford steals the ball for ECU!,Turnover,41,45,99,141
ECU,Douglas Hughes steals the ball for MIAF!,Turnover,41,45,100,141
ECU,Charles Miller steals the ball for ECU!,Turnover,41,45,101,141
ECU,John Haug lost the ball out of bounds.,Out of Bounds,41,45,102,141
ECU,Jeffrey Luedtke 3-point attempt...Missed!Rebounded by Charles Miller.,Score,41,45,103,141
MIAF,Ruben Rocha Inside shot...Missed!       Rebounded by Nathan Francis.,Score,41,45,104,141
ECU,Wade Zheng 2-point jumper...Missed!       Rebounded by James Green.,Score,41,45,105,141
MIAF,John Haug Inside shot...Score!       Assisted by: Ryan Dudley,Score,43,45,106,141
ECU,Ryan Dudley steals the ball for ECU!,Turnover,43,45,107,141
ECU,Brian Bruce 2-point jumper...Missed!       Rebounded by Ryan Dudley.,Missed,43,45,108,141
ECU,Free throw coming up... rattled out.,FreeThrow,43,45,109,141
ECU,Free throw coming up... rattled out.,FreeThrow,43,45,109,141
MIAF,Free throw coming up... good!,FreeThrow,44,45,109,141
ECU,Nathan Francis 2-point jumper...BLOCKED by Brian Bruce.       Rebounded by Charles Miller.,Turnover,44,45,110,141
MIAF,Charles Miller 3-point attempt...Missed!       Rebounded by Randy Oneill.,Miss,44,45,111,141
ECU,Charles Miller steals the ball for ECU!,Turnover,44,45,112,141
ECU,Douglas Hughes steals the ball for MIAF!,Turnover,44,45,113,141
MIAF,Jeffrey Luedtke 3-point attempt...Missed!       Rebounded by Craig Fisher.,Score,44,45,114,141
ECU,Daniel Hach 2-point jumper...Score!,Score,44,47,115,141
ECU,Free throw coming up... rattled out.,FreeThrow,44,47,116,141
ECU,Free throw coming up... good!,FreeThrow,45,47,116,141
MIAF,Free throw coming up... rattled out.       Rebounded by Nathan Francis.,FreeThrow,45,47,116,141
ECU,Jeffrey Luedtke 2-point jumper...Missed!       Rebounded by Charles Miller.,Score,45,47,117,141
ECU,Jeffrey Luedtke steals the ball for MIAF!,Turnover,45,47,118,141
MIAF,Douglas Hughes 3-point attempt...Missed!       Rebounded by Douglas Hughes.,Score,45,47,119,141
ECU,Daniel Hach 2-point jumper...Missed!       Rebounded by Oliver Steadman.,Score,45,47,120,141
ECU,"Albert Tierney 2-point jumper...Missed, but fouled on the play.",Turnover,45,47,121,141
ECU,"Albert Tierney 2-point jumper...Missed, but fouled on the play.",FreeThrow,46,47,121,141
MIAF,       Free throw coming up... rattled out.       Rebounded by Craig Fisher.,Turnover,46,47,121,141
ECU,Jeffrey Luedtke 3-point attempt...Score!       Assisted by: Benjamin Fritts,Score,46,50,122,141
ECU,John Haug 2-point jumper...BLOCKED by Douglas Hughes.       Rebounded by Ryan Dudley.,Turnover,46,50,123,141
MIAF,Willie Ford 2-point jumper...Score!,Score,48,50,124,141
ECU,Douglas Hughes 2-point jumper...BLOCKED by Mark Wenzel.       Rebounded by Willie Ford.,Turnover,48,50,125,141
MIAF,Freddie Brooks 3-point attempt...Score!       Assisted by: Ryan Dudley,Score,51,50,126,141
MIAF,Douglas Hughes lost the ball out of bounds.,Turnover,51,50,127,141
MIAF,Albert Tierney 3-point attempt...Score!       Assisted by: Brian Bruce,Score,54,50,128,141
ECU,Richard Beck 3-point attempt...BLOCKED by Ryan Dudley.       Rebounded by Willie Ford.,Turnover,54,50,129,141
ECU,Benjamin Fritts steals the ball for MIAF!,Turnover,54,50,130,141
ECU,Craig Fisher 3-point attempt...Score!       Assisted by: Douglas Hughes,Score,54,53,131,141
MIAF,Brian Bruce 3-point attempt...Missed!       Rebounded by Craig Fisher.,Miss,54,53,132,141
MIAF,Douglas Hughes 2-point jumper...BLOCKED by Willie Ford.       Rebounded by Douglas Hughes.,Turnover,54,53,133,141
ECU,Charles Miller steals the ball for ECU!,Turnover,54,53,134,141
ECU,Craig Fisher steals the ball for MIAF!,Turnover,54,53,135,141
ECU,Douglas Hughes Inside shot...Score!,Score,54,55,136,141
MIAF,Charles Miller 3-point attempt...Missed!       Rebounded by Jeffrey Luedtke.,Miss,54,55,137,141
ECU,Nathan Francis 2-point jumper...Missed!       Rebounded by Willie Ford.,Score,54,55,138,141
MIAF,Brian Bruce Inside shot...BLOCKED by Richard Beck.       Rebounded by Jeffrey Luedtke.,Turnover,54,55,139,141
ECU,Douglas Hughes 2-point jumper...Missed!       Rebounded by Mark Wenzel.,Score,54,55,140,141
ECU,Albert Tierney 3-point attempt...Missed!       Rebounded by Albert Tierney.,Miss,54,55,141,141
,Match Complete,FinalScore,54,55,141,141
