HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,Total Possessions
AKRN,BALL,62,66,145
""
Team,Result,PlayType,TeamOneScore,TeamTwoScore,Possession,Total Possessions
AKRN,Free throw coming up... rattled out.       Rebounded by BALL Douglas Woerner.,FreeThrow,17,24,58,145
BALL,Andrew Johnston 3-point attempt...Score!       Assisted by: Daniel Sweeney,Score,17,27,59,145
AKRN,Carlos Hernandez 2-point jumper...Missed!       Rebounded by BALL Douglas Woerner.,Missed,17,27,60,145
BALL,John Stephens 2-point jumper...Missed!       Rebounded by AKRN Brian Parish.,Score,17,27,61,145
AKRN,Yong Hsu 3-point attempt...Missed!       Rebounded by AKRN Carlos Hernandez.,Missed,17,27,62,145
AKRN,AKRN: Offensive foul on AKRN Yong Hsu.,Foul,17,27,63,145
BALL,BALL: Offensive foul on BALL Thomas Dudley.,Turnover,17,27,64,145
AKRN,Mark Lawler 3-point attempt...BLOCKED by BALL Dat Tanglao.       Rebounded by AKRN Yong Hsu.,Score,17,27,65,145
AKRN,Bruce Hajjar 2-point jumper...Score!,Score,19,27,66,145
BALL,Juan Rodriguez 2-point jumper...Score!,Score,19,29,67,145
AKRN,Jimmy Moran 2-point jumper...Missed!       Rebounded by BALL Daniel Sweeney.,Missed,19,29,68,145
BALL,Dat Tanglao Inside shot...Score!       Assisted by: Juan Rodriguez,Score,19,31,69,145
AKRN,Emanuel Adan 2-point jumper...Missed!       Rebounded by BALL Juan Rodriguez.,Missed,19,31,70,145
BALL,Dat Tanglao Inside shot...Score! Fouled and we have a free throw folks!,Score,19,33,71,145
BALL,Free throw coming up... good!,FreeThrow,19,34,71,145
AKRN,Yong Hsu 2-point jumper...Missed!       Rebounded by AKRN Yong Hsu.,Missed,19,34,72,145
,,HALFTIME,19,34,72,145
AKRN,Bruce Hajjar Inside shot...Missed!       Rebounded by AKRN Ruben Mason.,Score,19,34,73,145
AKRN,Free throw coming up... good!,FreeThrow,20,34,74,145
AKRN,Free throw coming up... good!,FreeThrow,21,34,74,145
AKRN,Free throw coming up... rattled out.       Rebounded by BALL Dat Tanglao.,FreeThrow,21,34,74,145
BALL,Douglas Woerner 2-point jumper...Score!,Score,21,36,75,145
AKRN,AKRN Bruce Hajjar lost the ball out of bounds.,Out of Bounds,21,36,77,145
BALL,John Stephens 2-point jumper...Missed!       Rebounded by BALL Timothy Fitzpatrick.,Score,21,36,78,145
BALL,Timothy Fitzpatrick 3-point attempt...Missed!Rebounded by AKRN Yong Hsu.,Score,21,36,79,145
AKRN,Mark Lawler Inside shot...Score!,Score,23,36,80,145
BALL,Juan Rodriguez 2-point jumper...BLOCKED by Jerry Han.       Rebounded by AKRN Jimmy Moran.,Turnover,23,36,81,145
AKRN,Jimmy Moran 3-point attempt...Score!       Assisted by: Mark Lawler,Score,26,36,82,145
BALL,Dat Tanglao Inside shot...Score!,Score,26,38,83,145
AKRN,Carlos Hernandez 2-point jumper...Missed!       Rebounded by BALL John Stephens.,Missed,26,38,84,145
BALL,Gregory Foster 2-point jumper...Score!       Assisted by: John Stephens,Score,26,40,85,145
AKRN,Carlos Hernandez Inside shot... Missed with a foul on the play.,Fouled,26,40,86,145
AKRN,Free throw coming up... rattled out.       Rebounded by BALL John Stephens.,FreeThrow,26,40,86,145
BALL,Dat Tanglao 3-point attempt...Score!       Assisted by: Gregory Foster,Score,26,43,87,145
AKRN,Eric Young 3-point attempt...Score!       Assisted by: Jimmy Moran,Score,29,43,88,145
BALL,Gregory Foster 3-point attempt...Score!       Assisted by: Thomas Dudley,Score,29,46,89,145
AKRN,Jin Orpilla Inside shot...Score! Foul on the play and one!       Assisted by: Carlos Hernandez,Score,31,46,90,145
AKRN,Free throw coming up... good!,FreeThrow,32,46,90,145
BALL,Richard Dede 2-point jumper...Missed!       Rebounded by AKRN Yong Hsu.,Score,32,46,91,145
AKRN,Mark Lawler Inside shot...Score!       Assisted by: Bruce Hajjar,Score,34,46,92,145
AKRN,Jerry Han steals the ball for AKRN!,Turnover,34,46,93,145
AKRN,Mark Lawler 3-point attempt...Score!       Assisted by: Jimmy Moran,Score,37,46,94,145
BALL,Dat Tanglao Inside shot...Score!,Score,37,48,95,145
AKRN,Eric Young Inside shot...BLOCKED by BALL Dat Tanglao.       Rebounded by BALL Juan Rodriguez.,Turnover,37,48,96,145
BALL,Richard Dede 3-point attempt...Score!       Assisted by: Timothy Fitzpatrick,Score,37,51,97,145
AKRN,Emanuel Adan 3-point attempt...Missed!       Rebounded by BALL Juan Rodriguez.,Miss,37,51,98,145
AKRN,Bruce Hajjar steals the ball for AKRN!,Turnover,37,51,99,145
AKRN,Brian Nolting Inside shot... Missed with a foul on the play.,Fouled,37,51,100,145
AKRN,Free throw coming up... good!,FreeThrow,38,51,100,145
AKRN,Free throw coming up... rattled out.       Rebounded by BALL Gregory Foster.,FreeThrow,38,51,100,145
AKRN,Brian Parish steals the ball for AKRN!,Turnover,38,51,101,145
AKRN,Carlos Hernandez 3-point attempt...Missed!       Rebounded by AKRN Brian Parish.,Missed,38,51,102,145
AKRN,Brian Parish Inside shot...BLOCKED by BALL Daniel Sweeney.       Rebounded by AKRN Carlos Hernandez.,Turnover,38,51,103,145
AKRN,Bruce Hajjar 3-point attempt...Score!,Score,41,51,104,145
BALL,Douglas King 3-point attempt...Score!       Assisted by: John Stephens,Score,41,54,105,145
AKRN,Emanuel Adan Inside shot...BLOCKED by BALL John Stephens.       Rebounded by AKRN Jimmy Moran.,Turnover,41,54,106,145
BALL,Juan Rodriguez steals the ball for BALL!,Turnover,41,54,107,145
AKRN,Brian Parish steals the ball for AKRN!,Turnover,41,54,108,145
AKRN,Bruce Hajjar Inside shot...Score!,Score,43,54,109,145
BALL,Timothy Fitzpatrick Inside shot...Score! Fouled and we have a free throw folks!       Assisted by: Douglas Woerner,Score,43,56,110,145
BALL,       Free throw coming up... rattled out.       Rebounded by BALL Douglas Woerner.,FreeThrow,43,56,110,145
BALL,BALL: Offensive foul on BALL Juan Rodriguez.,Turnover,43,56,111,145
AKRN,Jin Orpilla Inside shot... Missed with a foul on the play.,Fouled,43,56,112,145
AKRN,Free throw coming up... good!,FreeThrow,44,56,112,145
AKRN,Free throw coming up... good!,FreeThrow,45,56,112,145
BALL,Gregory Foster Inside shot...Score!       Assisted by: Dat Tanglao,Score,45,58,113,145
AKRN,Mark Lawler 2-point jumper...Score!,Score,47,58,114,145
BALL,Dat Tanglao 2-point jumper...Missed!       Rebounded by BALL John Stephens.,Score,47,58,115,145
BALL,Douglas Woerner 2-point jumper...Score!,Score,47,60,116,145
AKRN,Jimmy Moran Inside shot...Score!,Score,49,60,117,145
BALL,Andrew Johnston 3-point attempt...Missed!       Rebounded by BALL Daniel Sweeney.,Score,49,60,118,145
BALL,Timothy Fitzpatrick 2-point jumper...Missed!       Rebounded by AKRN Jimmy Moran.,Score,49,60,119,145
AKRN,AKRN Bruce Hajjar lost the ball out of bounds.,Out of Bounds,49,60,120,145
BALL,John Stephens Inside shot...Score! Fouled and we have a free throw folks!       Assisted by: Timothy Fitzpatrick,Score,49,62,121,145
BALL,       Free throw coming up... rattled out.       Rebounded by AKRN Yong Hsu.,FreeThrow,49,62,121,145
AKRN,Mark Lawler 3-point attempt...Score!       Assisted by: Brian Parish,Score,52,62,122,145
BALL,Thomas Dudley Inside shot...Score!,Score,52,64,123,145
BALL,Timothy Fitzpatrick steals the ball for BALL!,Turnover,52,64,124,145
BALL,BALL Thomas Dudley lost the ball out of bounds.,Turnover,52,64,125,145
AKRN,Brian Parish 2-point jumper...Missed!       Rebounded by AKRN Yong Hsu.,Missed,52,64,126,145
AKRN,Jerry Han Inside shot...Score!       Assisted by: Bruce Hajjar,Score,54,64,127,145
BALL,Gregory Foster 2-point jumper...Score!       Assisted by: Juan Rodriguez,Score,54,66,128,145
AKRN,Brian Parish Inside shot...Score!       Assisted by: Bruce Hajjar,Score,56,66,129,145
BALL,Gregory Foster 2-point jumper...Missed!       Rebounded by BALL Douglas Woerner.,Score,56,66,130,145
BALL,Andrew Johnston 2-point jumper...BLOCKED by Mark Lawler.       Rebounded by BALL Douglas Woerner.,Turnover,56,66,131,145
AKRN,Brian Parish steals the ball for AKRN!,Turnover,56,66,132,145
AKRN,Brian Parish 2-point jumper...Score!,Score,58,66,133,145
BALL,Juan Rodriguez 2-point jumper...Missed!       Rebounded by AKRN Brian Parish.,Score,58,66,134,145
AKRN,Bruce Hajjar 3-point attempt...Missed!       Rebounded by BALL Juan Rodriguez.,Miss,58,66,136,145
BALL,Andrew Johnston 2-point jumper...Missed!       Rebounded by BALL John Stephens.,Score,58,66,137,145
BALL,Dat Tanglao 2-point jumper...Missed!       Rebounded by BALL Timothy Fitzpatrick.,Score,58,66,139,145
BALL,BALL: Offensive foul on BALL Dat Tanglao.,Turnover,58,66,140,145
AKRN,Jimmy Moran Inside shot...Score!,Score,60,66,141,145
BALL,Douglas Woerner 3-point attempt...Missed!Rebounded by AKRN Mark Lawler.,Score,60,66,142,145
AKRN,Jimmy Moran 2-point jumper...Score!,Score,62,66,143,145
BALL,BALL Gregory Foster lost the ball out of bounds.,Turnover,62,66,144,145
AKRN,AKRN: Offensive foul on AKRN Ruben Mason.,Foul,62,66,145,145
AKRN,Mark Lawler steals the ball for AKRN!,Turnover,62,66,146,145
,Match Complete,FinalScore,62,66,146,145
