HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,Total Possessions
SOCA,UKEN,48,69,145
""
Team,Result,PlayType,TeamOneScore,TeamTwoScore,Possession,Total Possessions
SOCA,Aziz Chea 2-point jumper...Missed!       Rebounded by UKEN Harry Shaffer.,Missed,8,7,23,145
UKEN,Cyrus Rice Inside shot...Score!       Assisted by: Gerard Chaisson,Score,8,9,24,145
SOCA,Aziz Chea 2-point jumper...Missed!       Rebounded by UKEN Cyrus Rice.,Missed,8,9,25,145
UKEN,Gerard Chaisson 3-point attempt...Score!,Score,8,12,26,145
SOCA,Justo Diaz Inside shot...Score!       Assisted by: Brent Wilson,Score,10,12,27,145
UKEN,Harry Shaffer Inside shot...Score!,Score,10,14,28,145
SOCA,Santiago Rosas Inside shot...BLOCKED by UKEN Daryl Scott.       Rebounded by SOCA Phuong Garrison.,Turnover,10,14,29,145
SOCA,Brent Wilson 2-point jumper...Missed!       Rebounded by UKEN Gerard Chaisson.,Missed,10,14,30,145
SOCA,Brent Wilson steals the ball for SOCA!,Turnover,10,14,31,145
UKEN,Cyrus Rice steals the ball for UKEN!,Turnover,10,14,32,145
UKEN,Harry Shaffer Inside shot...Score!       Assisted by: Cyrus Rice,Score,10,16,33,145
SOCA,SOCA Aziz Chea lost the ball out of bounds.,Out of Bounds,10,16,34,145
UKEN,Harry Shaffer 2-point jumper...Missed!       Rebounded by SOCA Terrence Winstead.,Score,10,16,35,145
SOCA,SOCA Terrence Winstead lost the ball out of bounds.,Out of Bounds,10,16,36,145
UKEN,Gerard Chaisson 3-point attempt...Score!,Score,10,19,37,145
SOCA,Aziz Chea 2-point jumper...Missed!       Rebounded by SOCA Phuong Garrison.,Missed,10,19,38,145
SOCA,SOCA: Offensive foul on SOCA Phuong Garrison.,Foul,10,19,39,145
UKEN,Cyrus Rice 3-point attempt...Missed!Rebounded by SOCA Aziz Chea.,Score,10,19,40,145
SOCA,Brent Walker 2-point jumper...Missed!       Rebounded by UKEN Michael Stout.,Missed,10,19,41,145
UKEN,Michael Stout 3-point attempt...Score!       Assisted by: Edward Hussain,Score,10,22,42,145
SOCA,Richard Dean 3-point attempt...Missed!       Rebounded by SOCA Phuong Garrison.,Missed,10,22,43,145
SOCA,John Schroeder 3-point attempt...Score!       Assisted by: Aziz Chea,Score,13,22,44,145
UKEN,Daryl Scott 2-point jumper...Missed!       Rebounded by SOCA Terrence Winstead.,Score,13,22,45,145
SOCA,Aziz Chea 2-point jumper...Missed!       Rebounded by UKEN Cyrus Rice.,Missed,13,22,46,145
UKEN,Daryl Scott 2-point jumper...Score!,Score,13,24,47,145
SOCA,Aziz Chea Inside shot...Missed!       Rebounded by SOCA John Schroeder.,Score,13,24,48,145
SOCA,William Schulman 3-point attempt...Missed!       Rebounded by UKEN Daryl Scott.,Miss,13,24,49,145
SOCA,Terrence Winstead steals the ball for SOCA!,Turnover,13,24,50,145
SOCA,John Schroeder 2-point jumper...Missed!       Rebounded by SOCA John Schroeder.,Missed,13,24,51,145
SOCA,Brooks Manza Inside shot...Missed!       Rebounded by UKEN Cyrus Rice.,Score,13,24,52,145
UKEN,Harry Shaffer Inside shot...Score!       Assisted by: Edward Hussain,Score,13,26,53,145
SOCA,Justo Diaz Inside shot...Missed!       Rebounded by SOCA Brent Wilson.,Score,13,26,54,145
SOCA,Phuong Garrison Inside shot...BLOCKED by UKEN Harry Shaffer.       Rebounded by SOCA Terrence Winstead.,Turnover,13,26,55,145
UKEN,Thomas Grimes steals the ball for UKEN!,Turnover,13,26,56,145
UKEN,Cyrus Rice 2-point jumper...Missed!       Rebounded by SOCA Terrence Winstead.,Score,13,26,57,145
UKEN,Harry Shaffer steals the ball for UKEN!,Turnover,13,26,58,145
UKEN,Edward Hussain Inside shot... Missed but with a foul on the play.,Fouled,13,26,59,145
UKEN,Free throw coming up... good!,FreeThrow,13,27,59,145
UKEN,Free throw coming up... good!,FreeThrow,13,28,59,145
SOCA,Terrence Winstead 2-point jumper...Score!       Assisted by: Santiago Rosas,Score,15,28,60,145
UKEN,Gerard Chaisson 2-point jumper...Score!,Score,15,30,61,145
SOCA,SOCA: Offensive foul on SOCA Terrence Winstead.,Foul,15,30,62,145
UKEN,Gerard Chaisson Inside shot... Missed but with a foul on the play.,Fouled,15,30,63,145
UKEN,Free throw coming up... good!,FreeThrow,15,31,63,145
UKEN,Free throw coming up... good!,FreeThrow,15,32,63,145
SOCA,Brent Walker Inside shot...BLOCKED by UKEN Daryl Scott.       Rebounded by SOCA John Schroeder.,Turnover,15,32,64,145
SOCA,John Schroeder 2-point jumper... Missed with a foul on the play.,Turnover,15,32,65,145
SOCA,John Schroeder 2-point jumper... Missed with a foul on the play.,FreeThrow,16,32,65,145
SOCA,John Schroeder 2-point jumper... Missed with a foul on the play.,FreeThrow,17,32,65,145
UKEN,Michael Stout Inside shot...Score!,Score,17,34,66,145
UKEN,Gerard Chaisson steals the ball for UKEN!,Turnover,17,34,67,145
UKEN,Gerard Chaisson Inside shot...Score!,Score,17,36,68,145
SOCA,Santiago Rosas Inside shot...Missed!       Rebounded by UKEN Thomas Grimes.,Score,17,36,69,145
UKEN,Gerard Chaisson Inside shot... Missed but with a foul on the play.,Fouled,17,36,70,145
UKEN,Free throw coming up... good!,FreeThrow,17,37,70,145
UKEN,Free throw coming up... good!,FreeThrow,17,38,70,145
SOCA,Terrence Winstead 2-point jumper...Missed!       Rebounded by UKEN Michael Stout.,Missed,17,38,71,145
UKEN,Harry Shaffer 2-point jumper...Missed!       Rebounded by SOCA Santiago Rosas.,Score,17,38,72,145
,,HALFTIME,17,38,72,145
SOCA,Terrence Winstead Inside shot...Score!,Score,19,38,73,145
UKEN,Joshua Colfer 2-point jumper...Score!,Score,19,40,74,145
SOCA,Santiago Rosas 2-point jumper...Missed!       Rebounded by UKEN Michael Stout.,Missed,19,40,75,145
UKEN,Michael Stout 2-point jumper...Score!,Score,19,42,76,145
SOCA,William Schulman 3-point attempt...Score!,Score,22,42,77,145
UKEN,Michael Stout 3-point attempt...BLOCKED by SOCA Brent Wilson.       Rebounded by UKEN Harry Shaffer.,Turnover,22,42,78,145
UKEN,Michael Stout 3-point attempt...Missed!       Rebounded by UKEN Gerard Chaisson.,Score,22,42,79,145
UKEN,UKEN Harry Shaffer lost the ball out of bounds.,Turnover,22,42,80,145
SOCA,SOCA: Offensive foul on SOCA Juan Castrellon.,Foul,22,42,81,145
UKEN,Daryl Scott Inside shot...Score!,Score,22,44,82,145
SOCA,Terrence Winstead 2-point jumper...Missed!       Rebounded by UKEN Daryl Scott.,Missed,22,44,83,145
UKEN,Gerard Chaisson 2-point jumper...Missed!       Rebounded by SOCA Phuong Garrison.,Score,22,44,84,145
SOCA,Brent Wilson 3-point attempt...Missed!       Rebounded by UKEN Daryl Scott.,Miss,22,44,85,145
UKEN,UKEN Michael Stout lost the ball out of bounds.,Turnover,22,44,86,145
SOCA,Aziz Chea Inside shot...Score!       Assisted by: Terrence Winstead,Score,24,44,87,145
UKEN,UKEN Daryl Scott lost the ball out of bounds.,Turnover,24,44,88,145
SOCA,Santiago Rosas 2-point jumper...Score!,Score,26,44,89,145
UKEN,Michael Stout 2-point jumper...Score!       Assisted by: Harry Shaffer,Score,26,46,90,145
SOCA,Richard Dean Inside shot...Score!       Assisted by: Brent Walker,Score,28,46,91,145
UKEN,Cyrus Rice Inside shot...Missed!       Rebounded by SOCA William Schulman.,Score,28,46,92,145
SOCA,Richard Dean 3-point attempt...Score!,Score,31,46,93,145
UKEN,Michael Stout Inside shot...Score!       Assisted by: Daryl Scott,Score,31,48,94,145
SOCA,Michael Cochran 3-point attempt...Score!       Assisted by: John Schroeder,Score,34,48,95,145
UKEN,Gerard Chaisson Inside shot...Score!,Score,34,50,96,145
SOCA,John Schroeder Inside shot...Score!,Score,36,50,97,145
UKEN,Gerard Chaisson 2-point jumper...Missed!       Rebounded by SOCA Aziz Chea.,Score,36,50,98,145
SOCA,Aziz Chea Inside shot...BLOCKED by UKEN Michael Stout.       Rebounded by SOCA Brent Walker.,Turnover,36,50,99,145
SOCA,Santiago Rosas 3-point attempt...Missed!       Rebounded by SOCA Brent Walker.,Missed,36,50,100,145
SOCA,Santiago Rosas 3-point attempt...Missed!       Rebounded by UKEN Gerard Chaisson.,Miss,36,50,101,145
UKEN,Edward Hussain 3-point attempt...Missed!Rebounded by SOCA Terrence Winstead.,Score,36,50,102,145
SOCA,Aziz Chea 2-point jumper...Missed!       Rebounded by UKEN Gerard Chaisson.,Missed,36,50,103,145
UKEN,UKEN: Offensive foul on UKEN Harry Shaffer.,Turnover,36,50,104,145
SOCA,William Schulman Inside shot...Score!,Score,38,50,105,145
UKEN,Michael Stout Inside shot...Score!       Assisted by: Joshua Colfer,Score,38,52,106,145
SOCA,John Schroeder Inside shot...Score! Foul on the play and one!       Assisted by: Aziz Chea,Score,40,52,107,145
SOCA,Free throw coming up... good!,FreeThrow,41,52,107,145
UKEN,Michael Stout Inside shot...Missed!       Rebounded by SOCA John Schroeder.,Score,41,52,108,145
SOCA,Aziz Chea 3-point attempt...Score!       Assisted by: Brent Wilson,Score,44,52,109,145
UKEN,Michael Stout 2-point jumper...Missed!       Rebounded by SOCA Phuong Garrison.,Score,44,52,110,145
SOCA,Brent Wilson 2-point jumper...Missed!       Rebounded by UKEN Gerard Chaisson.,Missed,44,52,111,145
UKEN,Cyrus Rice Inside shot...Score! Fouled and we have a free throw folks!,Score,44,54,112,145
UKEN,Free throw coming up... good!,FreeThrow,44,55,112,145
SOCA,Phuong Garrison 3-point attempt...Missed!       Rebounded by UKEN Michael Stout.,Miss,44,55,113,145
SOCA,Phuong Garrison steals the ball for SOCA!,Turnover,44,55,114,145
SOCA,Santiago Rosas 3-point attempt...Missed!       Rebounded by UKEN Edward Hussain.,Miss,44,55,115,145
UKEN,Gerard Chaisson 2-point jumper...Missed!       Rebounded by SOCA John Schroeder.,Score,44,55,116,145
SOCA,John Schroeder Inside shot...Score!,Score,46,55,117,145
UKEN,Harry Shaffer 2-point jumper...Missed!       Rebounded by UKEN Cyrus Rice.,Score,46,55,118,145
UKEN,Thomas Grimes Inside shot...Score!,Score,46,57,119,145
SOCA,SOCA Brent Wilson lost the ball out of bounds.,Out of Bounds,46,57,120,145
UKEN,Gerard Chaisson Inside shot...Missed!       Rebounded by UKEN Gerard Chaisson.,Score,46,57,121,145
UKEN,Michael Stout Inside shot...Score!,Score,46,59,122,145
SOCA,John Schroeder 2-point jumper...Missed!       Rebounded by SOCA Terrence Winstead.,Missed,46,59,123,145
SOCA,Brent Wilson Inside shot...BLOCKED by UKEN Cyrus Rice.       Rebounded by SOCA Aziz Chea.,Turnover,46,59,124,145
SOCA,SOCA Brent Wilson lost the ball out of bounds.,Out of Bounds,46,59,125,145
UKEN,Edward Hussain 3-point attempt...Missed!Rebounded by SOCA Aziz Chea.,Score,46,59,126,145
SOCA,John Schroeder 3-point attempt...Missed!       Rebounded by UKEN Cyrus Rice.,Miss,46,59,127,145
UKEN,Daryl Scott Inside shot...Score!,Score,46,61,128,145
SOCA,SOCA: Offensive foul on SOCA Brent Wilson.,Foul,46,61,129,145
UKEN,Harry Shaffer 2-point jumper...Missed!       Rebounded by SOCA Santiago Rosas.,Score,46,61,130,145
SOCA,John Schroeder 2-point jumper...Missed!       Rebounded by UKEN Daryl Scott.,Missed,46,61,131,145
UKEN,Michael Stout 2-point jumper...Missed!       Rebounded by UKEN Gerard Chaisson.,Score,46,61,132,145
UKEN,Cyrus Rice 2-point jumper...BLOCKED by Terrence Winstead.       Rebounded by UKEN Michael Stout.,Turnover,46,61,133,145
UKEN,Gerard Chaisson 2-point jumper...Score!       Assisted by: Edward Hussain,Score,46,63,134,145
SOCA,Aziz Chea Inside shot...Score!,Score,48,63,135,145
UKEN,Edward Hussain Inside shot...BLOCKED by Brent Wilson.       Rebounded by UKEN Thomas Grimes.,Turnover,48,63,136,145
UKEN,Cyrus Rice Inside shot... Missed but with a foul on the play.,Fouled,48,63,137,145
UKEN,Free throw coming up... good!,FreeThrow,48,64,137,145
UKEN,Free throw coming up... good!,FreeThrow,48,65,137,145
UKEN,Gerard Chaisson steals the ball for UKEN!,Turnover,48,65,138,145
UKEN,Harry Shaffer 3-point attempt...Missed!       Rebounded by UKEN Gerard Chaisson.,Score,48,65,139,145
SOCA,Brent Wilson steals the ball for SOCA!,Turnover,48,65,140,145
SOCA,William Schulman Inside shot...Missed!       Rebounded by UKEN Harry Shaffer.,Score,48,65,141,145
UKEN,Harry Shaffer 2-point jumper...Score!,Score,48,67,142,145
SOCA,SOCA: Offensive foul on SOCA Justo Diaz.,Foul,48,67,143,145
UKEN,Michael Stout 2-point jumper...Score!       Assisted by: Gerard Chaisson,Score,48,69,144,145
SOCA,Brent Wilson 3-point attempt...Missed!       Rebounded by UKEN Daryl Scott.,Miss,48,69,145,145
SOCA,Aziz Chea steals the ball for SOCA!,Turnover,48,69,146,145
,Match Complete,FinalScore,48,69,146,145
