HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,Total Possessions
TCU,KANS,78,82,152
""
Team,Result,PlayType,TeamOneScore,TeamTwoScore,Possession,Total Possessions
TCU,Man Lee 3-point attempt...Missed!       Rebounded by KANS Ramon Duncan.,Miss,11,11,25,152
KANS,Jimmie Coleman 2-point jumper...Score!       Assisted by: Donald Perez,Score,11,13,26,152
TCU,Lawrence Munoz 3-point attempt...Score!       Assisted by: James Melton,Score,14,13,27,152
KANS,Kevin Lukacs Inside shot...Score!       Assisted by: Joseph Wingard,Score,14,15,28,152
TCU,Lawrence Munoz 2-point jumper...Score!       Assisted by: Edward Furr,Score,16,15,29,152
KANS,Ramon Duncan 3-point attempt...Missed!Rebounded by TCU Sean Anderson.,Score,16,15,30,152
TCU,Edward Furr Inside shot...Score!       Assisted by: Rob Oconnor,Score,18,15,31,152
KANS,KANS: Offensive foul on KANS Joseph Wingard.,Turnover,18,15,32,152
TCU,Edward Furr 2-point jumper...Missed!       Rebounded by KANS Ramon Duncan.,Missed,18,15,33,152
KANS,Joseph Wingard Inside shot... Missed but with a foul on the play.,Fouled,18,15,34,152
KANS,Free throw coming up... good!,FreeThrow,18,16,34,152
KANS,Free throw coming up... good!,FreeThrow,18,17,34,152
TCU,Rob Oconnor 2-point jumper...Missed!       Rebounded by KANS Louis Carter.,Missed,18,17,35,152
KANS,KANS: Offensive foul on KANS Jimmie Coleman.,Turnover,18,17,36,152
TCU,Man Lee Inside shot...Score!,Score,20,17,37,152
KANS,Ramon Duncan Inside shot...Score!       Assisted by: Kevin Lukacs,Score,20,19,38,152
TCU,Rob Oconnor Inside shot...Score!,Score,22,19,39,152
KANS,KANS: Shot clock violation on KANS Joseph Wingard.,Turnover,22,19,40,152
KANS,Joseph Wingard steals the ball for KANS!,Turnover,22,19,41,152
KANS,Jimmie Coleman 2-point jumper...Score!       Assisted by: Joseph Wingard,Score,22,21,42,152
TCU,Lawrence Munoz 2-point jumper...Missed!       Rebounded by KANS Joseph Wingard.,Missed,22,21,43,152
KANS,Donald Perez Inside shot...Score!,Score,22,23,44,152
TCU,James Melton Inside shot...Score!       Assisted by: Sean Anderson,Score,24,23,45,152
KANS,Jimmie Coleman 3-point attempt...Missed!Rebounded by TCU Man Lee.,Score,24,23,46,152
TCU,TCU: Offensive foul on TCU Edward Furr.,Foul,24,23,47,152
KANS,Donald Perez 3-point attempt... Missed with a foul on the play.,Fouled,24,23,48,152
KANS,       Free throw coming up... good!,FreeThrow,24,24,48,152
KANS,       Free throw coming up... good!,FreeThrow,24,25,48,152
TCU,Paul Cottrell 3-point attempt...Missed!       Rebounded by KANS Jack Edwards.,Miss,24,25,49,152
KANS,Jimmie Coleman Inside shot...BLOCKED by Ba Daniel.       Rebounded by TCU Rob Oconnor.,Turnover,24,25,50,152
TCU,Lawrence Munoz Inside shot...Score!       Assisted by: Edward Furr,Score,26,25,51,152
KANS,Joseph Wingard Inside shot...Score!,Score,26,27,52,152
TCU,Rob Oconnor 3-point attempt...Missed!       Rebounded by TCU Man Lee.,Missed,26,27,53,152
TCU,Paul Cottrell 3-point attempt...Missed!       Rebounded by KANS Joseph Wingard.,Miss,26,27,54,152
KANS,KANS Louis Carter lost the ball out of bounds.,Turnover,26,27,55,152
TCU,TCU Sean Anderson lost the ball out of bounds.,Out of Bounds,26,27,56,152
KANS,Kevin Lukacs 3-point attempt...Missed!Rebounded by TCU Ba Daniel.,Score,26,27,57,152
TCU,Sean Anderson Inside shot...Score!       Assisted by: Edward Furr,Score,28,27,58,152
KANS,Joseph Wingard Inside shot...Score!,Score,28,29,59,152
TCU,Sean Anderson Inside shot...Score!       Assisted by: Man Lee,Score,30,29,60,152
KANS,Joseph Wingard Inside shot... Missed but with a foul on the play.,Fouled,30,29,61,152
KANS,Free throw coming up... good!,FreeThrow,30,30,61,152
KANS,Free throw coming up... good!,FreeThrow,30,31,61,152
TCU,Man Lee 2-point jumper...Score!       Assisted by: Rob Oconnor,Score,32,31,62,152
KANS,Louis Carter 2-point jumper...Missed!       Rebounded by TCU James Melton.,Score,32,31,63,152
TCU,Sean Anderson Inside shot...Score!,Score,34,31,64,152
KANS,Ramon Duncan 3-point attempt...Score!       Assisted by: Louis Carter,Score,34,34,65,152
TCU,Sean Anderson 2-point jumper...Missed!       Rebounded by KANS Louis Carter.,Missed,34,34,66,152
TCU,Edward Furr steals the ball for TCU!,Turnover,34,34,67,152
TCU,Rob Oconnor 2-point jumper...Missed!       Rebounded by TCU Man Lee.,Missed,34,34,68,152
TCU,Sean Anderson 3-point attempt...Missed!       Rebounded by KANS Louis Carter.,Miss,34,34,69,152
KANS,Ramon Duncan 2-point jumper...Score! Foul on the play and we go to a free throw!,Score,34,36,70,152
KANS,Free throw coming up... good!,FreeThrow,34,37,70,152
TCU,James Melton 2-point jumper...Score!,Score,36,37,71,152
KANS,Ramon Duncan 3-point attempt...Missed!Rebounded by TCU Ba Daniel.,Score,36,37,72,152
TCU,Lawrence Munoz 2-point jumper...Missed!       Rebounded by TCU Lawrence Munoz.,Missed,36,37,73,152
TCU,James Melton 2-point jumper...Missed!       Rebounded by KANS Louis Carter.,Missed,36,37,74,152
KANS,Donald Perez 3-point attempt...Score!       Assisted by: Joseph Wingard,Score,36,40,75,152
TCU,Ba Daniel Inside shot...Score!,Score,38,40,76,152
,,HALFTIME,38,40,76,152
KANS,Donald Perez 2-point jumper...Missed!       Rebounded by TCU Man Lee.,Score,38,40,77,152
TCU,Man Lee 2-point jumper...Missed!       Rebounded by KANS Jimmie Coleman.,Missed,38,40,78,152
KANS,Kevin Lukacs 3-point attempt...Score!,Score,38,43,79,152
TCU,Edward Furr Inside shot...Score!,Score,40,43,80,152
KANS,Louis Carter 2-point jumper...Missed!       Rebounded by KANS Louis Carter.,Score,40,43,81,152
KANS,Jimmie Coleman Inside shot...Score!       Assisted by: Ramon Duncan,Score,40,45,82,152
TCU,James Melton 2-point jumper...Missed!       Rebounded by KANS Ramon Duncan.,Missed,40,45,83,152
KANS,Jimmie Coleman 3-point attempt...Score!,Score,40,48,84,152
TCU,Man Lee 2-point jumper...Score!,Score,42,48,85,152
TCU,Edward Furr steals the ball for TCU!,Turnover,42,48,86,152
TCU,Rob Oconnor Inside shot...Score!       Assisted by: Ba Daniel,Score,44,48,87,152
KANS,Donald Perez 2-point jumper...Missed!       Rebounded by TCU Lawrence Munoz.,Score,44,48,88,152
TCU,Rob Oconnor 2-point jumper...Missed!       Rebounded by TCU Lawrence Munoz.,Missed,44,48,89,152
TCU,Lawrence Munoz 2-point jumper...Missed!       Rebounded by TCU Edward Furr.,Missed,44,48,90,152
TCU,Edward Furr Inside shot... Missed with a foul on the play.,Fouled,44,48,91,152
TCU,Free throw coming up... good!,FreeThrow,45,48,91,152
TCU,Free throw coming up... good!,FreeThrow,46,48,91,152
KANS,KANS: Shot clock violation on KANS Kevin Lukacs.,Turnover,46,48,92,152
TCU,Man Lee Inside shot...Score!       Assisted by: Ba Daniel,Score,48,48,93,152
KANS,Kevin Lukacs Inside shot... Missed but with a foul on the play.,Fouled,48,48,94,152
KANS,Free throw coming up... good!,FreeThrow,48,49,94,152
KANS,Free throw coming up... good!,FreeThrow,48,50,94,152
TCU,TCU Paul Cottrell lost the ball out of bounds.,Out of Bounds,48,50,95,152
KANS,Donald Perez Inside shot...Score!,Score,48,52,96,152
TCU,TCU: Offensive foul on TCU Edward Furr.,Foul,48,52,97,152
KANS,Jimmie Coleman 3-point attempt...Score!       Assisted by: Ramon Duncan,Score,48,55,98,152
TCU,James Melton Inside shot...BLOCKED by KANS Donald Perez.       Rebounded by TCU Ba Daniel.,Turnover,48,55,99,152
TCU,James Melton 2-point jumper...Missed!       Rebounded by KANS Joseph Wingard.,Missed,48,55,100,152
KANS,Kevin Lukacs 3-point attempt...Score!       Assisted by: Joseph Wingard,Score,48,58,101,152
TCU,Paul Cottrell Inside shot...Missed!       Rebounded by KANS Joseph Wingard.,Score,48,58,102,152
KANS,Kevin Lukacs 3-point attempt...Score!       Assisted by: Louis Carter,Score,48,61,103,152
TCU,Paul Cottrell 3-point attempt...Score!       Assisted by: James Melton,Score,51,61,104,152
TCU,James Melton steals the ball for TCU!,Turnover,51,61,105,152
TCU,Lawrence Munoz 3-point attempt...Score!,Score,54,61,106,152
KANS,KANS: Offensive foul on KANS Jack Edwards.,Turnover,54,61,107,152
TCU,James Melton 3-point attempt...Score!       Assisted by: Rob Oconnor,Score,57,61,108,152
TCU,Man Lee steals the ball for TCU!,Turnover,57,61,109,152
TCU,TCU Edward Furr lost the ball out of bounds.,Out of Bounds,57,61,110,152
KANS,Jimmie Coleman 2-point jumper...Missed!       Rebounded by KANS Joseph Wingard.,Score,57,61,111,152
KANS,Donald Perez 2-point jumper...Missed!       Rebounded by TCU Man Lee.,Score,57,61,112,152
TCU,Ba Daniel Inside shot...Score!       Assisted by: Sean Anderson,Score,59,61,113,152
KANS,Joseph Wingard Inside shot...Score!,Score,59,63,114,152
TCU,Ba Daniel 2-point jumper...Missed!       Rebounded by KANS Ramon Duncan.,Missed,59,63,115,152
KANS,Donald Perez 2-point jumper...Score!,Score,59,65,116,152
TCU,James Melton Inside shot...Score!,Score,61,65,117,152
KANS,Joseph Wingard 2-point jumper...Score!       Assisted by: Kevin Lukacs,Score,61,67,118,152
KANS,Louis Carter steals the ball for KANS!,Turnover,61,67,119,152
KANS,Kevin Lukacs 3-point attempt...Missed!Rebounded by TCU Edward Furr.,Score,61,67,120,152
TCU,Edward Furr 3-point attempt...Missed!       Rebounded by KANS Kevin Lukacs.,Miss,61,67,121,152
KANS,Ramon Duncan 2-point jumper...Missed!       Rebounded by KANS Ramon Duncan.,Score,61,67,122,152
KANS,KANS Joseph Wingard lost the ball out of bounds.,Turnover,61,67,123,152
TCU,Paul Cottrell Inside shot...Score!       Assisted by: James Melton,Score,63,67,124,152
KANS,Kevin Lukacs Inside shot...Score!       Assisted by: Ramon Duncan,Score,63,69,125,152
TCU,Edward Furr 2-point jumper...Missed!       Rebounded by KANS Kevin Lukacs.,Missed,63,69,126,152
KANS,Jimmie Coleman 3-point attempt...Missed!Rebounded by TCU Lawrence Munoz.,Score,63,69,127,152
TCU,Man Lee Inside shot...Score!       Assisted by: Rob Oconnor,Score,65,69,128,152
KANS,KANS Ramon Duncan lost the ball out of bounds.,Turnover,65,69,129,152
TCU,Sean Anderson 3-point attempt...Score!       Assisted by: Rob Oconnor,Score,68,69,130,152
KANS,Jack Edwards 2-point jumper...Score!,Score,68,71,131,152
TCU,TCU Sean Anderson lost the ball out of bounds.,Out of Bounds,68,71,132,152
KANS,Louis Carter 3-point attempt...Score!       Assisted by: Ramon Duncan,Score,68,74,133,152
TCU,Edward Furr 3-point attempt...Missed!       Rebounded by KANS Ramon Duncan.,Miss,68,74,134,152
TCU,James Melton steals the ball for TCU!,Turnover,68,74,135,152
TCU,Man Lee 2-point jumper...Missed!       Rebounded by KANS Joseph Wingard.,Missed,68,74,136,152
KANS,Donald Perez 3-point attempt...Missed!Rebounded by TCU James Melton.,Score,68,74,137,152
TCU,Sean Anderson Inside shot...Score!       Assisted by: Lawrence Munoz,Score,70,74,138,152
KANS,Kevin Lukacs 3-point attempt...Missed!Rebounded by TCU Sean Anderson.,Score,70,74,139,152
TCU,Sean Anderson Inside shot...Score!       Assisted by: Edward Furr,Score,72,74,140,152
KANS,KANS Louis Carter lost the ball out of bounds.,Turnover,72,74,141,152
TCU,Edward Furr 2-point jumper...Missed!       Rebounded by TCU Man Lee.,Missed,72,74,142,152
TCU,TCU James Melton lost the ball out of bounds.,Out of Bounds,72,74,143,152
KANS,Ramon Duncan Inside shot...Score!       Assisted by: Donald Perez,Score,72,76,144,152
TCU,Rob Oconnor 2-point jumper...Score!       Assisted by: Lawrence Munoz,Score,74,76,145,152
KANS,KANS Joseph Wingard lost the ball out of bounds.,Turnover,74,76,146,152
TCU,Ba Daniel 2-point jumper...Missed!       Rebounded by KANS Jimmie Coleman.,Missed,74,76,147,152
KANS,Joseph Wingard 3-point attempt...Score!       Assisted by: Ramon Duncan,Score,74,79,148,152
TCU,Lawrence Munoz Inside shot...Score!,Score,76,79,149,152
KANS,Ramon Duncan 3-point attempt...Score!       Assisted by: Joseph Wingard,Score,76,82,150,152
TCU,Paul Cottrell Inside shot...Score!,Score,78,82,151,152
KANS,Donald Perez 2-point jumper...Missed!       Rebounded by TCU Paul Cottrell.,Score,78,82,152,152
TCU,Edward Furr Inside shot...Missed!       Rebounded by TCU Man Lee.,Score,78,82,153,152
,Match Complete,FinalScore,78,82,153,152
