HomeTeam,AwayTeam,HomeTeamScore,AwayTeamScore,Total Possessions
RICH,MASS,45,58,144
""
Team,Result,PlayType,TeamOneScore,TeamTwoScore,Possession,Total Possessions
MASS,Randall Olmstead Inside shot...BLOCKED by Jeffrey Schabacker.       Rebounded by MASS Michael Watkins.,Turnover,13,13,44,144
MASS,Randall Olmstead 2-point jumper...Missed!       Rebounded by RICH Patrick Parks.,Score,13,13,45,144
RICH,Norbert Snyder 2-point jumper...Missed!       Rebounded by MASS Michael Watkins.,Missed,13,13,46,144
MASS,MASS: Offensive foul on MASS Jeremy Strange.,Turnover,13,13,47,144
RICH,Arthur Fine 2-point jumper...Missed!       Rebounded by RICH Robert Travis.,Missed,13,13,48,144
RICH,Patrick Parks 3-point attempt...Missed!       Rebounded by MASS Randall Olmstead.,Miss,13,13,49,144
MASS,Richard Dowd Inside shot...Score!,Score,13,15,50,144
RICH,Jay Teeter Inside shot...BLOCKED by MASS Randall Olmstead.       Rebounded by RICH Patrick Parks.,Turnover,13,15,51,144
RICH,Robert Travis 2-point jumper...Missed!       Rebounded by RICH Patrick Parks.,Missed,13,15,52,144
RICH,Jay Teeter Inside shot...Score!,Score,15,15,53,144
MASS,Michael Watkins 2-point jumper...Missed!       Rebounded by RICH Jay Teeter.,Score,15,15,54,144
RICH,RICH Jeffrey Brownlow lost the ball out of bounds.,Out of Bounds,15,15,55,144
MASS,Randall Olmstead 2-point jumper...Score!,Score,15,17,56,144
RICH,Jeffrey Schabacker 2-point jumper...Missed!       Rebounded by MASS Randall Olmstead.,Missed,15,17,57,144
MASS,Darryl Carter 3-point attempt...Missed!Rebounded by RICH Jay Teeter.,Score,15,17,58,144
RICH,Jeffrey Schabacker 2-point jumper...Score!       Assisted by: Arthur Fine,Score,17,17,59,144
MASS,Richard Dowd Inside shot...Score!       Assisted by: Jeremy Strange,Score,17,19,60,144
RICH,RICH Jay Teeter lost the ball out of bounds.,Out of Bounds,17,19,61,144
MASS,Richard Dowd 2-point jumper...Missed!       Rebounded by RICH Jeffrey Schabacker.,Score,17,19,62,144
MASS,Timothy Torkelson steals the ball for MASS!,Turnover,17,19,63,144
RICH,Patrick Parks steals the ball for RICH!,Turnover,17,19,64,144
MASS,Darryl Carter steals the ball for MASS!,Turnover,17,19,65,144
MASS,Jeffrey Carothers Inside shot...Score!,Score,17,21,66,144
RICH,Alfredo Melgar Inside shot...Score!,Score,19,21,67,144
MASS,James Hoxie 2-point jumper...Missed!       Rebounded by RICH Arthur Fine.,Score,19,21,68,144
RICH,Jay Teeter 3-point attempt...Missed!       Rebounded by MASS Darryl Carter.,Miss,19,21,69,144
MASS,Michael Watkins Inside shot... Missed but with a foul on the play.,Fouled,19,21,70,144
MASS,Free throw coming up... good!,FreeThrow,19,22,70,144
MASS,Free throw coming up... good!,FreeThrow,19,23,70,144
RICH,Robert Travis Inside shot...Score!       Assisted by: Jay Teeter,Score,21,23,71,144
MASS,Derrick Dowdell Inside shot...Score!,Score,21,25,72,144
,,HALFTIME,21,25,72,144
RICH,Jeffrey Brownlow Inside shot...Score!       Assisted by: Robert Travis,Score,23,25,73,144
MASS,Michael Watkins 2-point jumper...Missed!       Rebounded by MASS Darryl Carter.,Score,23,25,74,144
MASS,Jeremy Strange 2-point jumper...Missed!       Rebounded by RICH Robert Travis.,Score,23,25,75,144
RICH,Franklin Cotto 3-point attempt...Missed!       Rebounded by MASS Michael Watkins.,Miss,23,25,76,144
MASS,MASS Timothy Torkelson lost the ball out of bounds.,Turnover,23,25,77,144
RICH,Franklin Cotto 2-point jumper...Score!,Score,25,25,78,144
MASS,Josue Espindola Inside shot...Score!       Assisted by: Brian Price,Score,25,27,79,144
RICH,Jay Teeter Inside shot...Score!,Score,27,27,81,144
MASS,Randall Olmstead Inside shot...BLOCKED by Norbert Snyder.       Rebounded by MASS Jeremy Strange.,Turnover,27,27,82,144
MASS,Randall Olmstead 2-point jumper...Missed!       Rebounded by RICH Robert Travis.,Score,27,27,83,144
RICH,RICH James Mitchell lost the ball out of bounds.,Out of Bounds,27,27,84,144
MASS,James Hoxie Inside shot...Missed!       Rebounded by RICH Patrick Parks.,Score,27,27,85,144
RICH,Jeffrey Schabacker Inside shot... Missed with a foul on the play.,Fouled,27,27,86,144
RICH,Free throw coming up... good!,FreeThrow,28,27,86,144
RICH,Free throw coming up... good!,FreeThrow,29,27,86,144
MASS,Brian Price 2-point jumper...Score!,Score,29,29,87,144
RICH,Jeffrey Schabacker Inside shot... Missed with a foul on the play.,Fouled,29,29,88,144
RICH,Free throw coming up... good!,FreeThrow,30,29,88,144
RICH,Free throw coming up... rattled out.       Rebounded by MASS Randall Olmstead.,FreeThrow,30,29,88,144
MASS,Jeremy Strange 2-point jumper...Score!       Assisted by: Brian Price,Score,30,31,89,144
RICH,Christopher Mixon 2-point jumper...Missed!       Rebounded by RICH Robert Travis.,Missed,30,31,90,144
RICH,Jay Teeter Inside shot...Score!,Score,32,31,91,144
MASS,Darryl Carter 2-point jumper...Score!,Score,32,33,92,144
RICH,Robert Travis 3-point attempt...Missed!       Rebounded by MASS Randall Olmstead.,Miss,32,33,93,144
MASS,Michael Watkins 3-point attempt...Missed!Rebounded by RICH Robert Travis.,Score,32,33,94,144
RICH,Norbert Snyder Inside shot... Missed with a foul on the play.,Fouled,32,33,95,144
RICH,Free throw coming up... good!,FreeThrow,33,33,95,144
RICH,Free throw coming up... rattled out.       Rebounded by MASS Darryl Carter.,FreeThrow,33,33,95,144
MASS,Michael Watkins 2-point jumper...Missed!       Rebounded by RICH Robert Travis.,Score,33,33,97,144
RICH,Arthur Fine Inside shot...Score!,Score,35,33,98,144
RICH,Peter Udovich steals the ball for RICH!,Turnover,35,33,99,144
RICH,Robert Travis 3-point attempt...Missed!       Rebounded by MASS Derrick Dowdell.,Miss,35,33,100,144
RICH,Jeffrey Schabacker steals the ball for RICH!,Turnover,35,33,101,144
MASS,Darryl Carter steals the ball for MASS!,Turnover,35,33,102,144
MASS,Brian Price 2-point jumper...Missed!       Rebounded by RICH Jay Teeter.,Score,35,33,103,144
RICH,Arthur Fine 2-point jumper...Missed!       Rebounded by RICH Todd Stepter.,Missed,35,33,104,144
RICH,Todd Stepter Inside shot...Score!       Assisted by: Jeffrey Schabacker,Score,37,33,105,144
MASS,Darryl Carter Inside shot...Score!,Score,37,35,106,144
RICH,Arthur Fine 2-point jumper...Score!,Score,39,35,107,144
MASS,MASS: Offensive foul on MASS Derrick Dowdell.,Turnover,39,35,108,144
RICH,Jeffrey Brownlow Inside shot...BLOCKED by MASS Jeremy Strange.       Rebounded by MASS Jeremy Strange.,Turnover,39,35,109,144
MASS,Timothy Torkelson Inside shot... Missed but with a foul on the play.,Fouled,39,35,110,144
MASS,Free throw coming up... good!,FreeThrow,39,36,110,144
MASS,Free throw coming up... good!,FreeThrow,39,37,110,144
RICH,Todd Stepter 3-point attempt...Missed!       Rebounded by MASS Darryl Carter.,Miss,39,37,111,144
MASS,Darryl Carter 3-point attempt...Missed!Rebounded by RICH Patrick Parks.,Score,39,37,112,144
MASS,Derrick Dowdell steals the ball for MASS!,Turnover,39,37,113,144
MASS,Jeremy Strange 2-point jumper...Score!,Score,39,39,114,144
RICH,Patrick Parks 3-point attempt...Missed!       Rebounded by MASS Randall Olmstead.,Miss,39,39,115,144
MASS,Randall Olmstead Inside shot...Score!       Assisted by: Jeremy Strange,Score,39,41,116,144
RICH,Jeffrey Schabacker Inside shot...Score!,Score,41,41,117,144
RICH,Jeffrey Brownlow steals the ball for RICH!,Turnover,41,41,118,144
RICH,RICH: Shot clock violation on RICH Franklin Cotto.,Shot Clock Violation,41,41,119,144
MASS,Brian Price 3-point attempt...Score!       Assisted by: Derrick Dowdell,Score,41,44,120,144
RICH,Jay Teeter 3-point attempt...Missed!       Rebounded by MASS Michael Watkins.,Miss,41,44,121,144
MASS,Darryl Carter 3-point attempt...Missed!       Rebounded by MASS Darryl Carter.,Score,41,44,122,144
MASS,Randall Olmstead Inside shot...Score!       Assisted by: Jeremy Strange,Score,41,46,123,144
RICH,RICH: Offensive foul on RICH Franklin Cotto.,Foul,41,46,124,144
RICH,Robert Travis steals the ball for RICH!,Turnover,41,46,125,144
RICH,Franklin Cotto 2-point jumper...Missed!       Rebounded by RICH Patrick Parks.,Missed,41,46,126,144
RICH,Franklin Cotto Inside shot... Missed with a foul on the play.,Fouled,41,46,127,144
RICH,Free throw coming up... good!,FreeThrow,42,46,127,144
RICH,Free throw coming up... good!,FreeThrow,43,46,127,144
MASS,Derrick Dowdell 2-point jumper...Missed!       Rebounded by RICH Jeffrey Schabacker.,Score,43,46,128,144
RICH,Robert Travis 2-point jumper...BLOCKED by MASS Michael Watkins.       Rebounded by MASS Darryl Carter.,Turnover,43,46,129,144
MASS,Darryl Carter 2-point jumper...Missed!       Rebounded by RICH Arthur Fine.,Score,43,46,130,144
RICH,Patrick Parks 3-point attempt...Missed!       Rebounded by MASS Randall Olmstead.,Miss,43,46,131,144
MASS,Richard Dowd Inside shot...BLOCKED by Franklin Cotto.       Rebounded by MASS Jeremy Strange.,Turnover,43,46,132,144
MASS,Jeremy Strange Inside shot...Score!,Score,43,48,133,144
MASS,Darryl Carter steals the ball for MASS!,Turnover,43,48,134,144
MASS,Jeremy Strange Inside shot... Missed but with a foul on the play.,Fouled,43,48,135,144
MASS,Free throw coming up... good!,FreeThrow,43,49,135,144
MASS,Free throw coming up... good!,FreeThrow,43,50,135,144
RICH,RICH Robert Travis lost the ball out of bounds.,Out of Bounds,43,50,136,144
MASS,Derrick Dowdell Inside shot...Score!       Assisted by: Jeremy Strange,Score,43,52,137,144
RICH,Jeffrey Schabacker 2-point jumper...Missed!       Rebounded by MASS Michael Watkins.,Missed,43,52,138,144
MASS,Jeremy Strange Inside shot...Score!,Score,43,54,139,144
RICH,Robert Travis Inside shot...Score!,Score,45,54,140,144
MASS,Michael Watkins Inside shot...Score!,Score,45,56,141,144
RICH,RICH: Shot clock violation on RICH Arthur Fine.,Shot Clock Violation,45,56,142,144
MASS,Derrick Dowdell Inside shot...Missed!       Rebounded by RICH Jeffrey Schabacker.,Score,45,56,143,144
RICH,RICH Franklin Cotto lost the ball out of bounds.,Out of Bounds,45,56,144,144
MASS,Michael Watkins Inside shot...Score!       Assisted by: Derrick Dowdell,Score,45,58,145,144
,Match Complete,FinalScore,45,58,145,144
